ablation,setting_tasks,setting_processors,seed,split,HEFT,CPOP,RKHS_BO,template_features,theta,llm_response
no_bo,20,4,44,test,142.0,157.0,145.0,"depth,fork","{'depth': 1.0, 'fork': 1.0}","Here is a compact formula using 5 features for your interpretable priority heuristic in heterogeneous DAG scheduling:  \[  \text{score} = 0.5 \times \text{rank}_u + 0.3 \times \text{depth} + 0.2 \times \text{in\_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm\_weight}  \]   This formula emphasizes the importance of task rank, depth in the DAG, and structural characteristics like in-degree and fork, while also considering communication weight."
no_bo,20,4,45,test,102.0,102.0,108.0,"depth,fork","{'depth': 1.0, 'fork': 1.0}","Here is a compact formula using 5 features for your interpretable priority heuristic in heterogeneous DAG scheduling:  \[  \text{score} = 0.5 \times \text{rank}_u + 0.3 \times \text{depth} + 0.2 \times \text{in\_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm\_weight}  \]   This formula emphasizes the importance of task rank, depth in the DAG, and structural characteristics like in-degree and fork, while also considering communication weight."
no_bo,20,4,46,test,98.0,106.0,106.0,"depth,fork","{'depth': 1.0, 'fork': 1.0}","Here is a compact formula using 5 features for your interpretable priority heuristic in heterogeneous DAG scheduling:  \[  \text{score} = 0.5 \times \text{rank}_u + 0.3 \times \text{depth} + 0.2 \times \text{in\_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm\_weight}  \]   This formula emphasizes the importance of task rank, depth in the DAG, and structural characteristics like in-degree and fork, while also considering communication weight."
no_bo,20,4,47,test,91.0,91.0,91.0,"depth,fork","{'depth': 1.0, 'fork': 1.0}","Here is a compact formula using 5 features for your interpretable priority heuristic in heterogeneous DAG scheduling:  \[  \text{score} = 0.5 \times \text{rank}_u + 0.3 \times \text{depth} + 0.2 \times \text{in\_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm\_weight}  \]   This formula emphasizes the importance of task rank, depth in the DAG, and structural characteristics like in-degree and fork, while also considering communication weight."
no_bo,20,4,48,test,100.0,109.0,106.0,"depth,fork","{'depth': 1.0, 'fork': 1.0}","Here is a compact formula using 5 features for your interpretable priority heuristic in heterogeneous DAG scheduling:  \[  \text{score} = 0.5 \times \text{rank}_u + 0.3 \times \text{depth} + 0.2 \times \text{in\_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm\_weight}  \]   This formula emphasizes the importance of task rank, depth in the DAG, and structural characteristics like in-degree and fork, while also considering communication weight."
no_bo,20,4,49,test,94.0,113.0,117.0,"depth,fork","{'depth': 1.0, 'fork': 1.0}","Here is a compact formula using 5 features for your interpretable priority heuristic in heterogeneous DAG scheduling:  \[  \text{score} = 0.5 \times \text{rank}_u + 0.3 \times \text{depth} + 0.2 \times \text{in\_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm\_weight}  \]   This formula emphasizes the importance of task rank, depth in the DAG, and structural characteristics like in-degree and fork, while also considering communication weight."
no_bo,20,8,40,test,77.0,77.0,77.0,"rank_u,depth,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0}","Here is a compact formula for your interpretable priority heuristic:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight}  \]   This formula uses three features: `rank_u`, `depth`, and `comm_weight`, balancing their contributions to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,20,8,41,test,66.0,63.0,66.0,"rank_u,depth,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0}","Here is a compact formula for your interpretable priority heuristic:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight}  \]   This formula uses three features: `rank_u`, `depth`, and `comm_weight`, balancing their contributions to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,20,8,42,test,68.0,70.0,69.0,"rank_u,depth,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0}","Here is a compact formula for your interpretable priority heuristic:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight}  \]   This formula uses three features: `rank_u`, `depth`, and `comm_weight`, balancing their contributions to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,20,8,43,test,59.0,69.0,59.0,"rank_u,depth,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0}","Here is a compact formula for your interpretable priority heuristic:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight}  \]   This formula uses three features: `rank_u`, `depth`, and `comm_weight`, balancing their contributions to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,20,8,44,test,95.0,95.0,95.0,"rank_u,depth,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0}","Here is a compact formula for your interpretable priority heuristic:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight}  \]   This formula uses three features: `rank_u`, `depth`, and `comm_weight`, balancing their contributions to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,20,8,45,test,80.0,80.0,80.0,"rank_u,depth,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0}","Here is a compact formula for your interpretable priority heuristic:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight}  \]   This formula uses three features: `rank_u`, `depth`, and `comm_weight`, balancing their contributions to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,20,8,46,test,92.0,92.0,92.0,"rank_u,depth,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0}","Here is a compact formula for your interpretable priority heuristic:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight}  \]   This formula uses three features: `rank_u`, `depth`, and `comm_weight`, balancing their contributions to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,20,8,47,test,80.0,80.0,80.0,"rank_u,depth,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0}","Here is a compact formula for your interpretable priority heuristic:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight}  \]   This formula uses three features: `rank_u`, `depth`, and `comm_weight`, balancing their contributions to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,20,8,48,test,73.0,79.0,75.0,"rank_u,depth,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0}","Here is a compact formula for your interpretable priority heuristic:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight}  \]   This formula uses three features: `rank_u`, `depth`, and `comm_weight`, balancing their contributions to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,20,8,49,test,104.0,104.0,104.0,"rank_u,depth,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0}","Here is a compact formula for your interpretable priority heuristic:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight}  \]   This formula uses three features: `rank_u`, `depth`, and `comm_weight`, balancing their contributions to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,50,2,40,test,399.0,528.0,417.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula emphasizes the task's rank and structural characteristics while incorporating communication weight to account for potential overhead.
no_bo,50,2,41,test,406.0,480.0,453.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula emphasizes the task's rank and structural characteristics while incorporating communication weight to account for potential overhead.
no_bo,50,2,42,test,402.0,500.0,429.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula emphasizes the task's rank and structural characteristics while incorporating communication weight to account for potential overhead.
no_bo,50,2,43,test,432.0,476.0,464.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula emphasizes the task's rank and structural characteristics while incorporating communication weight to account for potential overhead.
no_bo,50,2,44,test,384.0,472.0,431.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula emphasizes the task's rank and structural characteristics while incorporating communication weight to account for potential overhead.
no_bo,50,2,45,test,393.0,481.0,432.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula emphasizes the task's rank and structural characteristics while incorporating communication weight to account for potential overhead.
no_bo,50,2,46,test,405.0,529.0,438.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula emphasizes the task's rank and structural characteristics while incorporating communication weight to account for potential overhead.
no_bo,50,2,47,test,424.0,525.0,447.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula emphasizes the task's rank and structural characteristics while incorporating communication weight to account for potential overhead.
no_bo,50,2,48,test,368.0,424.0,412.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula emphasizes the task's rank and structural characteristics while incorporating communication weight to account for potential overhead.
no_bo,50,2,49,test,398.0,468.0,413.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}",Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula emphasizes the task's rank and structural characteristics while incorporating communication weight to account for potential overhead.
no_bo,50,4,40,test,199.0,228.0,216.0,"rank_u,depth,comm_weight,fork,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'fork': 1.0, 'in_degree': 1.0}","Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.4 \times \text{fork} + 0.1 \times \text{in_degree}  \]   This formula balances the task's rank, structural characteristics, and communication weight to prioritize tasks effectively in a heterogeneous DAG scheduling environment."
no_bo,50,4,41,test,233.0,298.0,250.0,"rank_u,depth,comm_weight,fork,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'fork': 1.0, 'in_degree': 1.0}","Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.4 \times \text{fork} + 0.1 \times \text{in_degree}  \]   This formula balances the task's rank, structural characteristics, and communication weight to prioritize tasks effectively in a heterogeneous DAG scheduling environment."
no_bo,50,4,42,test,227.0,265.0,236.0,"rank_u,depth,comm_weight,fork,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'fork': 1.0, 'in_degree': 1.0}","Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.4 \times \text{fork} + 0.1 \times \text{in_degree}  \]   This formula balances the task's rank, structural characteristics, and communication weight to prioritize tasks effectively in a heterogeneous DAG scheduling environment."
no_bo,50,4,43,test,287.0,310.0,298.0,"rank_u,depth,comm_weight,fork,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'fork': 1.0, 'in_degree': 1.0}","Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.4 \times \text{fork} + 0.1 \times \text{in_degree}  \]   This formula balances the task's rank, structural characteristics, and communication weight to prioritize tasks effectively in a heterogeneous DAG scheduling environment."
no_bo,50,4,44,test,201.0,274.0,216.0,"rank_u,depth,comm_weight,fork,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'fork': 1.0, 'in_degree': 1.0}","Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.4 \times \text{fork} + 0.1 \times \text{in_degree}  \]   This formula balances the task's rank, structural characteristics, and communication weight to prioritize tasks effectively in a heterogeneous DAG scheduling environment."
no_bo,50,4,45,test,266.0,299.0,270.0,"rank_u,depth,comm_weight,fork,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'fork': 1.0, 'in_degree': 1.0}","Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.4 \times \text{fork} + 0.1 \times \text{in_degree}  \]   This formula balances the task's rank, structural characteristics, and communication weight to prioritize tasks effectively in a heterogeneous DAG scheduling environment."
no_bo,50,4,46,test,220.0,292.0,236.0,"rank_u,depth,comm_weight,fork,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'fork': 1.0, 'in_degree': 1.0}","Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.4 \times \text{fork} + 0.1 \times \text{in_degree}  \]   This formula balances the task's rank, structural characteristics, and communication weight to prioritize tasks effectively in a heterogeneous DAG scheduling environment."
no_bo,50,4,47,test,254.0,272.0,292.0,"rank_u,depth,comm_weight,fork,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'fork': 1.0, 'in_degree': 1.0}","Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.4 \times \text{fork} + 0.1 \times \text{in_degree}  \]   This formula balances the task's rank, structural characteristics, and communication weight to prioritize tasks effectively in a heterogeneous DAG scheduling environment."
no_bo,50,4,48,test,199.0,242.0,209.0,"rank_u,depth,comm_weight,fork,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'fork': 1.0, 'in_degree': 1.0}","Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.4 \times \text{fork} + 0.1 \times \text{in_degree}  \]   This formula balances the task's rank, structural characteristics, and communication weight to prioritize tasks effectively in a heterogeneous DAG scheduling environment."
no_bo,50,4,49,test,235.0,272.0,243.0,"rank_u,depth,comm_weight,fork,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'fork': 1.0, 'in_degree': 1.0}","Here’s a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.4 \times \text{fork} + 0.1 \times \text{in_degree}  \]   This formula balances the task's rank, structural characteristics, and communication weight to prioritize tasks effectively in a heterogeneous DAG scheduling environment."
no_bo,50,8,40,test,150.0,151.0,153.0,"rank_u,depth,comm_weight,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'in_degree': 1.0}",Here’s a compact formula for the priority heuristic using 4 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.1 \times \text{in_degree}  \]  This formula emphasizes the importance of task rank and depth while incorporating communication weight and in-degree to capture task dependencies and resource requirements.
no_bo,50,8,41,test,199.0,213.0,199.0,"rank_u,depth,comm_weight,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'in_degree': 1.0}",Here’s a compact formula for the priority heuristic using 4 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.1 \times \text{in_degree}  \]  This formula emphasizes the importance of task rank and depth while incorporating communication weight and in-degree to capture task dependencies and resource requirements.
no_bo,50,8,42,test,160.0,172.0,165.0,"rank_u,depth,comm_weight,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'in_degree': 1.0}",Here’s a compact formula for the priority heuristic using 4 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.1 \times \text{in_degree}  \]  This formula emphasizes the importance of task rank and depth while incorporating communication weight and in-degree to capture task dependencies and resource requirements.
no_bo,50,8,43,test,214.0,214.0,214.0,"rank_u,depth,comm_weight,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'in_degree': 1.0}",Here’s a compact formula for the priority heuristic using 4 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.1 \times \text{in_degree}  \]  This formula emphasizes the importance of task rank and depth while incorporating communication weight and in-degree to capture task dependencies and resource requirements.
no_bo,50,8,44,test,151.0,145.0,147.0,"rank_u,depth,comm_weight,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'in_degree': 1.0}",Here’s a compact formula for the priority heuristic using 4 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.1 \times \text{in_degree}  \]  This formula emphasizes the importance of task rank and depth while incorporating communication weight and in-degree to capture task dependencies and resource requirements.
no_bo,50,8,45,test,213.0,215.0,215.0,"rank_u,depth,comm_weight,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'in_degree': 1.0}",Here’s a compact formula for the priority heuristic using 4 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.1 \times \text{in_degree}  \]  This formula emphasizes the importance of task rank and depth while incorporating communication weight and in-degree to capture task dependencies and resource requirements.
no_bo,50,8,46,test,164.0,171.0,164.0,"rank_u,depth,comm_weight,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'in_degree': 1.0}",Here’s a compact formula for the priority heuristic using 4 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.1 \times \text{in_degree}  \]  This formula emphasizes the importance of task rank and depth while incorporating communication weight and in-degree to capture task dependencies and resource requirements.
no_bo,50,8,47,test,235.0,235.0,235.0,"rank_u,depth,comm_weight,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'in_degree': 1.0}",Here’s a compact formula for the priority heuristic using 4 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.1 \times \text{in_degree}  \]  This formula emphasizes the importance of task rank and depth while incorporating communication weight and in-degree to capture task dependencies and resource requirements.
no_bo,50,8,48,test,140.0,164.0,141.0,"rank_u,depth,comm_weight,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'in_degree': 1.0}",Here’s a compact formula for the priority heuristic using 4 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.1 \times \text{in_degree}  \]  This formula emphasizes the importance of task rank and depth while incorporating communication weight and in-degree to capture task dependencies and resource requirements.
no_bo,50,8,49,test,217.0,220.0,218.0,"rank_u,depth,comm_weight,in_degree","{'rank_u': 1.0, 'depth': 1.0, 'comm_weight': 1.0, 'in_degree': 1.0}",Here’s a compact formula for the priority heuristic using 4 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{comm_weight} + 0.1 \times \text{in_degree}  \]  This formula emphasizes the importance of task rank and depth while incorporating communication weight and in-degree to capture task dependencies and resource requirements.
no_bo,100,2,40,test,793.0,997.0,851.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.4 \times \text{depth} + 0.3 \times \text{in_degree} + 0.2 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula balances task importance (rank_u and depth), structural characteristics (in_degree and fork), and communication overhead (comm_weight) to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,100,2,41,test,797.0,984.0,937.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.4 \times \text{depth} + 0.3 \times \text{in_degree} + 0.2 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula balances task importance (rank_u and depth), structural characteristics (in_degree and fork), and communication overhead (comm_weight) to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,100,2,42,test,827.0,1071.0,847.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.4 \times \text{depth} + 0.3 \times \text{in_degree} + 0.2 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula balances task importance (rank_u and depth), structural characteristics (in_degree and fork), and communication overhead (comm_weight) to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,100,2,43,test,803.0,1074.0,865.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.4 \times \text{depth} + 0.3 \times \text{in_degree} + 0.2 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula balances task importance (rank_u and depth), structural characteristics (in_degree and fork), and communication overhead (comm_weight) to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,100,2,44,test,836.0,1100.0,908.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.4 \times \text{depth} + 0.3 \times \text{in_degree} + 0.2 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula balances task importance (rank_u and depth), structural characteristics (in_degree and fork), and communication overhead (comm_weight) to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,100,2,45,test,819.0,979.0,902.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.4 \times \text{depth} + 0.3 \times \text{in_degree} + 0.2 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula balances task importance (rank_u and depth), structural characteristics (in_degree and fork), and communication overhead (comm_weight) to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,100,2,46,test,809.0,954.0,875.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.4 \times \text{depth} + 0.3 \times \text{in_degree} + 0.2 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula balances task importance (rank_u and depth), structural characteristics (in_degree and fork), and communication overhead (comm_weight) to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,100,2,47,test,799.0,1049.0,922.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.4 \times \text{depth} + 0.3 \times \text{in_degree} + 0.2 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula balances task importance (rank_u and depth), structural characteristics (in_degree and fork), and communication overhead (comm_weight) to prioritize tasks effectively in a heterogeneous DAG scheduling context."
