ablation,graph_family,graph_params,setting_tasks,setting_processors,seed,split,HEFT,CPOP,RKHS_BO,template_features,theta,llm_response
fixed_features_bo,random,{'edge_prob': 0.2},100,4,43,test,454.0,590.0,467.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.502158898291486, 'rank_d': -0.6504366388188789, 'fork': 0.5066107388770827, 'comm_weight': 0.2204846282689585}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,random,{'edge_prob': 0.2},100,4,44,test,468.0,621.0,456.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.502158898291486, 'rank_d': -0.6504366388188789, 'fork': 0.5066107388770827, 'comm_weight': 0.2204846282689585}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,random,{'edge_prob': 0.2},100,4,45,test,456.0,592.0,467.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.502158898291486, 'rank_d': -0.6504366388188789, 'fork': 0.5066107388770827, 'comm_weight': 0.2204846282689585}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,random,{'edge_prob': 0.2},100,4,46,test,478.0,600.0,481.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.502158898291486, 'rank_d': -0.6504366388188789, 'fork': 0.5066107388770827, 'comm_weight': 0.2204846282689585}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,random,{'edge_prob': 0.2},100,4,47,test,496.0,579.0,496.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.502158898291486, 'rank_d': -0.6504366388188789, 'fork': 0.5066107388770827, 'comm_weight': 0.2204846282689585}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,random,{'edge_prob': 0.2},100,4,48,test,439.0,528.0,412.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.502158898291486, 'rank_d': -0.6504366388188789, 'fork': 0.5066107388770827, 'comm_weight': 0.2204846282689585}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,random,{'edge_prob': 0.2},100,4,49,test,461.0,560.0,450.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.502158898291486, 'rank_d': -0.6504366388188789, 'fork': 0.5066107388770827, 'comm_weight': 0.2204846282689585}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,random,{'edge_prob': 0.2},100,8,40,test,337.0,344.0,337.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.8999699108502988, 'rank_d': -2.5747409401924406, 'fork': 1.597247539928792, 'comm_weight': 0.61688085652656}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,random,{'edge_prob': 0.2},100,8,41,test,322.0,346.0,327.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.8999699108502988, 'rank_d': -2.5747409401924406, 'fork': 1.597247539928792, 'comm_weight': 0.61688085652656}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,random,{'edge_prob': 0.2},100,8,42,test,405.0,406.0,405.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.8999699108502988, 'rank_d': -2.5747409401924406, 'fork': 1.597247539928792, 'comm_weight': 0.61688085652656}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,random,{'edge_prob': 0.2},100,8,43,test,366.0,385.0,366.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.8999699108502988, 'rank_d': -2.5747409401924406, 'fork': 1.597247539928792, 'comm_weight': 0.61688085652656}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,random,{'edge_prob': 0.2},100,8,44,test,385.0,407.0,390.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.8999699108502988, 'rank_d': -2.5747409401924406, 'fork': 1.597247539928792, 'comm_weight': 0.61688085652656}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,random,{'edge_prob': 0.2},100,8,45,test,376.0,378.0,379.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.8999699108502988, 'rank_d': -2.5747409401924406, 'fork': 1.597247539928792, 'comm_weight': 0.61688085652656}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,random,{'edge_prob': 0.2},100,8,46,test,386.0,412.0,386.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.8999699108502988, 'rank_d': -2.5747409401924406, 'fork': 1.597247539928792, 'comm_weight': 0.61688085652656}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,random,{'edge_prob': 0.2},100,8,47,test,404.0,414.0,414.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.8999699108502988, 'rank_d': -2.5747409401924406, 'fork': 1.597247539928792, 'comm_weight': 0.61688085652656}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,random,{'edge_prob': 0.2},100,8,48,test,375.0,383.0,376.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.8999699108502988, 'rank_d': -2.5747409401924406, 'fork': 1.597247539928792, 'comm_weight': 0.61688085652656}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,random,{'edge_prob': 0.2},100,8,49,test,357.0,394.0,363.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.8999699108502988, 'rank_d': -2.5747409401924406, 'fork': 1.597247539928792, 'comm_weight': 0.61688085652656}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,2,40,test,148.0,224.0,157.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.215494121416548, 'rank_d': -1.264835571947546, 'fork': 1.6802342543345965, 'comm_weight': -0.6701160493093109}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,2,41,test,151.0,168.0,158.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.215494121416548, 'rank_d': -1.264835571947546, 'fork': 1.6802342543345965, 'comm_weight': -0.6701160493093109}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,2,42,test,156.0,171.0,144.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.215494121416548, 'rank_d': -1.264835571947546, 'fork': 1.6802342543345965, 'comm_weight': -0.6701160493093109}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,2,43,test,157.0,178.0,161.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.215494121416548, 'rank_d': -1.264835571947546, 'fork': 1.6802342543345965, 'comm_weight': -0.6701160493093109}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,2,44,test,168.0,202.0,161.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.215494121416548, 'rank_d': -1.264835571947546, 'fork': 1.6802342543345965, 'comm_weight': -0.6701160493093109}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,2,45,test,140.0,173.0,137.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.215494121416548, 'rank_d': -1.264835571947546, 'fork': 1.6802342543345965, 'comm_weight': -0.6701160493093109}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,2,46,test,154.0,155.0,152.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.215494121416548, 'rank_d': -1.264835571947546, 'fork': 1.6802342543345965, 'comm_weight': -0.6701160493093109}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,2,47,test,161.0,182.0,168.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.215494121416548, 'rank_d': -1.264835571947546, 'fork': 1.6802342543345965, 'comm_weight': -0.6701160493093109}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,2,48,test,189.0,202.0,159.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.215494121416548, 'rank_d': -1.264835571947546, 'fork': 1.6802342543345965, 'comm_weight': -0.6701160493093109}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,2,49,test,178.0,195.0,166.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.215494121416548, 'rank_d': -1.264835571947546, 'fork': 1.6802342543345965, 'comm_weight': -0.6701160493093109}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,4,40,test,82.0,95.0,79.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.985363635379069, 'rank_d': -1.59479454969382, 'fork': -1.3020654705773822, 'comm_weight': 0.43029273551567104}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,4,41,test,76.0,91.0,76.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.985363635379069, 'rank_d': -1.59479454969382, 'fork': -1.3020654705773822, 'comm_weight': 0.43029273551567104}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,4,42,test,99.0,99.0,99.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.985363635379069, 'rank_d': -1.59479454969382, 'fork': -1.3020654705773822, 'comm_weight': 0.43029273551567104}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,4,43,test,75.0,105.0,73.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.985363635379069, 'rank_d': -1.59479454969382, 'fork': -1.3020654705773822, 'comm_weight': 0.43029273551567104}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,4,44,test,119.0,131.0,122.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.985363635379069, 'rank_d': -1.59479454969382, 'fork': -1.3020654705773822, 'comm_weight': 0.43029273551567104}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,4,45,test,122.0,122.0,122.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.985363635379069, 'rank_d': -1.59479454969382, 'fork': -1.3020654705773822, 'comm_weight': 0.43029273551567104}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,4,46,test,107.0,106.0,97.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.985363635379069, 'rank_d': -1.59479454969382, 'fork': -1.3020654705773822, 'comm_weight': 0.43029273551567104}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,4,47,test,97.0,118.0,97.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.985363635379069, 'rank_d': -1.59479454969382, 'fork': -1.3020654705773822, 'comm_weight': 0.43029273551567104}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,4,48,test,103.0,105.0,103.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.985363635379069, 'rank_d': -1.59479454969382, 'fork': -1.3020654705773822, 'comm_weight': 0.43029273551567104}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,4,49,test,124.0,136.0,124.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.985363635379069, 'rank_d': -1.59479454969382, 'fork': -1.3020654705773822, 'comm_weight': 0.43029273551567104}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,8,40,test,65.0,63.0,65.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.7465729642308327, 'rank_d': 0.7035337878777713, 'fork': -0.865445970205831, 'comm_weight': 1.1076259094298593}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,8,41,test,62.0,62.0,62.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.7465729642308327, 'rank_d': 0.7035337878777713, 'fork': -0.865445970205831, 'comm_weight': 1.1076259094298593}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,8,42,test,82.0,82.0,82.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.7465729642308327, 'rank_d': 0.7035337878777713, 'fork': -0.865445970205831, 'comm_weight': 1.1076259094298593}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,8,43,test,58.0,62.0,60.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.7465729642308327, 'rank_d': 0.7035337878777713, 'fork': -0.865445970205831, 'comm_weight': 1.1076259094298593}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,8,44,test,101.0,101.0,101.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.7465729642308327, 'rank_d': 0.7035337878777713, 'fork': -0.865445970205831, 'comm_weight': 1.1076259094298593}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,8,45,test,90.0,90.0,90.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.7465729642308327, 'rank_d': 0.7035337878777713, 'fork': -0.865445970205831, 'comm_weight': 1.1076259094298593}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,8,46,test,86.0,88.0,86.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.7465729642308327, 'rank_d': 0.7035337878777713, 'fork': -0.865445970205831, 'comm_weight': 1.1076259094298593}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,8,47,test,59.0,65.0,63.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.7465729642308327, 'rank_d': 0.7035337878777713, 'fork': -0.865445970205831, 'comm_weight': 1.1076259094298593}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,8,48,test,86.0,86.0,86.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.7465729642308327, 'rank_d': 0.7035337878777713, 'fork': -0.865445970205831, 'comm_weight': 1.1076259094298593}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},20,8,49,test,108.0,108.0,108.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.7465729642308327, 'rank_d': 0.7035337878777713, 'fork': -0.865445970205831, 'comm_weight': 1.1076259094298593}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,2,40,test,424.0,481.0,420.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.983649114329039, 'rank_d': -0.6324215610939774, 'fork': -2.1138302483920994, 'comm_weight': 0.3961263309739545}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,2,41,test,364.0,408.0,383.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.983649114329039, 'rank_d': -0.6324215610939774, 'fork': -2.1138302483920994, 'comm_weight': 0.3961263309739545}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,2,42,test,390.0,469.0,370.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.983649114329039, 'rank_d': -0.6324215610939774, 'fork': -2.1138302483920994, 'comm_weight': 0.3961263309739545}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,2,43,test,413.0,499.0,392.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.983649114329039, 'rank_d': -0.6324215610939774, 'fork': -2.1138302483920994, 'comm_weight': 0.3961263309739545}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,2,44,test,430.0,476.0,387.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.983649114329039, 'rank_d': -0.6324215610939774, 'fork': -2.1138302483920994, 'comm_weight': 0.3961263309739545}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,2,45,test,397.0,530.0,384.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.983649114329039, 'rank_d': -0.6324215610939774, 'fork': -2.1138302483920994, 'comm_weight': 0.3961263309739545}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,2,46,test,383.0,529.0,388.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.983649114329039, 'rank_d': -0.6324215610939774, 'fork': -2.1138302483920994, 'comm_weight': 0.3961263309739545}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,2,47,test,442.0,505.0,459.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.983649114329039, 'rank_d': -0.6324215610939774, 'fork': -2.1138302483920994, 'comm_weight': 0.3961263309739545}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,2,48,test,388.0,467.0,398.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.983649114329039, 'rank_d': -0.6324215610939774, 'fork': -2.1138302483920994, 'comm_weight': 0.3961263309739545}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,2,49,test,429.0,531.0,393.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.983649114329039, 'rank_d': -0.6324215610939774, 'fork': -2.1138302483920994, 'comm_weight': 0.3961263309739545}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,4,40,test,196.0,280.0,194.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0390247997346123, 'rank_d': -1.3405638873549892, 'fork': 2.075496490992994, 'comm_weight': 0.5112432918568411}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,4,41,test,223.0,264.0,227.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0390247997346123, 'rank_d': -1.3405638873549892, 'fork': 2.075496490992994, 'comm_weight': 0.5112432918568411}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,4,42,test,195.0,230.0,192.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0390247997346123, 'rank_d': -1.3405638873549892, 'fork': 2.075496490992994, 'comm_weight': 0.5112432918568411}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,4,43,test,238.0,282.0,245.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0390247997346123, 'rank_d': -1.3405638873549892, 'fork': 2.075496490992994, 'comm_weight': 0.5112432918568411}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,4,44,test,202.0,247.0,188.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0390247997346123, 'rank_d': -1.3405638873549892, 'fork': 2.075496490992994, 'comm_weight': 0.5112432918568411}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,4,45,test,284.0,340.0,282.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0390247997346123, 'rank_d': -1.3405638873549892, 'fork': 2.075496490992994, 'comm_weight': 0.5112432918568411}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,4,46,test,195.0,265.0,202.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0390247997346123, 'rank_d': -1.3405638873549892, 'fork': 2.075496490992994, 'comm_weight': 0.5112432918568411}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,4,47,test,298.0,298.0,294.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0390247997346123, 'rank_d': -1.3405638873549892, 'fork': 2.075496490992994, 'comm_weight': 0.5112432918568411}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,4,48,test,181.0,244.0,184.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0390247997346123, 'rank_d': -1.3405638873549892, 'fork': 2.075496490992994, 'comm_weight': 0.5112432918568411}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,4,49,test,259.0,308.0,256.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0390247997346123, 'rank_d': -1.3405638873549892, 'fork': 2.075496490992994, 'comm_weight': 0.5112432918568411}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,8,40,test,172.0,172.0,177.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.6385023733016078, 'rank_d': 0.7358567518518041, 'fork': 2.992258797765825, 'comm_weight': 0.6393508956014344}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,8,41,test,162.0,182.0,166.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.6385023733016078, 'rank_d': 0.7358567518518041, 'fork': 2.992258797765825, 'comm_weight': 0.6393508956014344}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,8,42,test,139.0,144.0,137.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.6385023733016078, 'rank_d': 0.7358567518518041, 'fork': 2.992258797765825, 'comm_weight': 0.6393508956014344}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,8,43,test,215.0,220.0,215.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.6385023733016078, 'rank_d': 0.7358567518518041, 'fork': 2.992258797765825, 'comm_weight': 0.6393508956014344}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,8,44,test,159.0,160.0,159.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.6385023733016078, 'rank_d': 0.7358567518518041, 'fork': 2.992258797765825, 'comm_weight': 0.6393508956014344}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,8,45,test,238.0,238.0,238.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.6385023733016078, 'rank_d': 0.7358567518518041, 'fork': 2.992258797765825, 'comm_weight': 0.6393508956014344}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,8,46,test,174.0,174.0,174.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.6385023733016078, 'rank_d': 0.7358567518518041, 'fork': 2.992258797765825, 'comm_weight': 0.6393508956014344}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,8,47,test,223.0,218.0,228.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.6385023733016078, 'rank_d': 0.7358567518518041, 'fork': 2.992258797765825, 'comm_weight': 0.6393508956014344}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,8,48,test,144.0,155.0,149.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.6385023733016078, 'rank_d': 0.7358567518518041, 'fork': 2.992258797765825, 'comm_weight': 0.6393508956014344}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},50,8,49,test,203.0,204.0,202.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.6385023733016078, 'rank_d': 0.7358567518518041, 'fork': 2.992258797765825, 'comm_weight': 0.6393508956014344}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},100,2,40,test,776.0,905.0,769.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0508756076294032, 'rank_d': -2.1287012502812126, 'fork': 2.6283909531334904, 'comm_weight': 0.5128389048062081}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},100,2,41,test,740.0,962.0,736.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0508756076294032, 'rank_d': -2.1287012502812126, 'fork': 2.6283909531334904, 'comm_weight': 0.5128389048062081}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},100,2,42,test,785.0,998.0,808.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0508756076294032, 'rank_d': -2.1287012502812126, 'fork': 2.6283909531334904, 'comm_weight': 0.5128389048062081}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},100,2,43,test,770.0,971.0,747.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0508756076294032, 'rank_d': -2.1287012502812126, 'fork': 2.6283909531334904, 'comm_weight': 0.5128389048062081}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},100,2,44,test,781.0,999.0,784.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0508756076294032, 'rank_d': -2.1287012502812126, 'fork': 2.6283909531334904, 'comm_weight': 0.5128389048062081}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},100,2,45,test,794.0,959.0,801.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0508756076294032, 'rank_d': -2.1287012502812126, 'fork': 2.6283909531334904, 'comm_weight': 0.5128389048062081}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},100,2,46,test,839.0,1028.0,786.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0508756076294032, 'rank_d': -2.1287012502812126, 'fork': 2.6283909531334904, 'comm_weight': 0.5128389048062081}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},100,2,47,test,831.0,1035.0,844.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0508756076294032, 'rank_d': -2.1287012502812126, 'fork': 2.6283909531334904, 'comm_weight': 0.5128389048062081}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},100,2,48,test,762.0,997.0,747.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0508756076294032, 'rank_d': -2.1287012502812126, 'fork': 2.6283909531334904, 'comm_weight': 0.5128389048062081}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},100,2,49,test,803.0,1122.0,801.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.0508756076294032, 'rank_d': -2.1287012502812126, 'fork': 2.6283909531334904, 'comm_weight': 0.5128389048062081}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,erdos_renyi,{'p': 0.2},100,4,40,test,427.0,575.0,412.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.900536496091151, 'rank_d': -1.508210854799641, 'fork': -0.04684571868799603, 'comm_weight': 0.14796262542012562}",Ablation fixed_features_bo: fixed handcrafted features used.
